Test: [210/331]	Time 0.068 (0.079)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.948)	
Test: [220/331]	Time 0.072 (0.079)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.951)	
Test: [230/331]	Time 0.068 (0.079)	Loss 0.0004 (0.0002)	Prec@1 100.000 (99.953)	
Test: [240/331]	Time 0.067 (0.078)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.955)	
Test: [250/331]	Time 0.070 (0.081)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.956)	
Test: [260/331]	Time 0.068 (0.081)	Loss 0.0001 (0.0002)	Prec@1 100.000 (99.958)	
Test: [270/331]	Time 0.074 (0.080)	Loss 0.0624 (0.0006)	Prec@1 96.875 (99.902)	
Test: [280/331]	Time 0.076 (0.080)	Loss 0.0075 (0.0031)	Prec@1 98.438 (99.622)	
Test: [290/331]	Time 0.076 (0.080)	Loss 0.0751 (0.0053)	Prec@1 96.875 (99.243)	
Test: [300/331]	Time 0.074 (0.080)	Loss 0.0010 (0.0067)	Prec@1 100.000 (98.993)	
Test: [310/331]	Time 0.080 (0.080)	Loss 0.0001 (0.0069)	Prec@1 100.000 (98.950)	
Test: [320/331]	Time 0.085 (0.080)	Loss 0.0239 (0.0088)	Prec@1 98.438 (98.676)	
Test: [330/331]	Time 0.030 (0.078)	Loss 0.8139 (0.0169)	Prec@1 22.222 (97.440)	
Test: [0/331]	Time 0.767 (0.767)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	
Test: [10/331]	Time 0.070 (0.139)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	
Test: [20/331]	Time 0.072 (0.109)	Loss 0.0000 (0.0001)	Prec@1 100.000 (100.000)	
Test: [30/331]	Time 0.072 (0.097)	Loss 0.0001 (0.0000)	Prec@1 100.000 (100.000)	
Test: [40/331]	Time 0.076 (0.091)	Loss 0.0000 (0.0001)	Prec@1 100.000 (100.000)	
Test: [50/331]	Time 0.072 (0.087)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	
Test: [60/331]	Time 0.061 (0.084)	Loss 0.0000 (0.0001)	Prec@1 100.000 (100.000)	
Test: [70/331]	Time 0.076 (0.082)	Loss 0.0004 (0.0001)	Prec@1 100.000 (99.978)	
Test: [80/331]	Time 0.072 (0.081)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.981)	
Test: [90/331]	Time 0.068 (0.080)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.983)	
Test: [100/331]	Time 0.074 (0.079)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.985)	
Test: [110/331]	Time 0.070 (0.078)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.986)	
Test: [120/331]	Time 0.070 (0.077)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.987)	
Test: [130/331]	Time 0.072 (0.077)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.988)	
Test: [140/331]	Time 0.068 (0.076)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.989)	
Test: [150/331]	Time 0.072 (0.076)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.990)	
Test: [160/331]	Time 0.070 (0.076)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.990)	
Test: [170/331]	Time 0.067 (0.075)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.991)	
Test: [180/331]	Time 0.068 (0.075)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.991)	
Test: [190/331]	Time 0.067 (0.079)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.992)	
Test: [200/331]	Time 0.072 (0.079)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.992)	
Test: [210/331]	Time 0.068 (0.078)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.993)	
Test: [220/331]	Time 0.067 (0.078)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.993)	
Test: [230/331]	Time 0.072 (0.078)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.993)	
Test: [240/331]	Time 0.070 (0.077)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.994)	
Test: [250/331]	Time 0.070 (0.077)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.994)	
Test: [260/331]	Time 0.076 (0.077)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.994)	
Test: [270/331]	Time 0.072 (0.076)	Loss 0.0200 (0.0001)	Prec@1 96.875 (99.983)	
Test: [280/331]	Time 0.074 (0.076)	Loss 0.0002 (0.0008)	Prec@1 100.000 (99.828)	
Test: [290/331]	Time 0.072 (0.076)	Loss 0.1003 (0.0017)	Prec@1 84.375 (99.672)	
Test: [300/331]	Time 0.072 (0.076)	Loss 0.2055 (0.0073)	Prec@1 60.938 (99.081)	
Test: [310/331]	Time 0.072 (0.076)	Loss 0.0001 (0.0074)	Prec@1 100.000 (99.040)	
Test: [320/331]	Time 0.074 (0.076)	Loss 0.0266 (0.0110)	Prec@1 95.312 (98.627)	
Test: [330/331]	Time 0.027 (0.075)	Loss 0.6692 (0.0260)	Prec@1 11.111 (97.392)	
Test: [0/331]	Time 0.749 (0.749)	Loss 0.0001 (0.0001)	Prec@1 100.000 (100.000)	
Test: [10/331]	Time 0.072 (0.141)	Loss 0.0001 (0.0002)	Prec@1 100.000 (100.000)	
Test: [20/331]	Time 0.072 (0.112)	Loss 0.0001 (0.0002)	Prec@1 100.000 (100.000)	
Test: [30/331]	Time 0.072 (0.099)	Loss 0.0004 (0.0002)	Prec@1 100.000 (100.000)	
Test: [40/331]	Time 0.074 (0.093)	Loss 0.0001 (0.0002)	Prec@1 100.000 (100.000)	
Test: [50/331]	Time 0.072 (0.090)	Loss 0.0000 (0.0002)	Prec@1 100.000 (100.000)	
Test: [60/331]	Time 0.063 (0.086)	Loss 0.0001 (0.0004)	Prec@1 100.000 (99.898)	
Test: [70/331]	Time 0.074 (0.084)	Loss 0.0011 (0.0008)	Prec@1 100.000 (99.780)	
Test: [80/331]	Time 0.074 (0.083)	Loss 0.0001 (0.0009)	Prec@1 100.000 (99.769)	
Test: [90/331]	Time 0.070 (0.082)	Loss 0.0001 (0.0010)	Prec@1 100.000 (99.742)	
Test: [100/331]	Time 0.072 (0.081)	Loss 0.0001 (0.0010)	Prec@1 100.000 (99.768)	
Test: [110/331]	Time 0.072 (0.080)	Loss 0.0008 (0.0010)	Prec@1 100.000 (99.789)	
Test: [120/331]	Time 0.068 (0.079)	Loss 0.0021 (0.0009)	Prec@1 98.438 (99.793)	
Test: [130/331]	Time 0.072 (0.079)	Loss 0.0001 (0.0009)	Prec@1 100.000 (99.809)	
Test: [140/331]	Time 0.072 (0.078)	Loss 0.0000 (0.0008)	Prec@1 100.000 (99.823)	
Test: [150/331]	Time 0.070 (0.077)	Loss 0.0000 (0.0008)	Prec@1 100.000 (99.834)	
Test: [160/331]	Time 0.070 (0.077)	Loss 0.0000 (0.0007)	Prec@1 100.000 (99.845)	
Test: [170/331]	Time 0.917 (0.082)	Loss 0.0000 (0.0007)	Prec@1 100.000 (99.854)	
Test: [180/331]	Time 0.070 (0.081)	Loss 0.0001 (0.0006)	Prec@1 100.000 (99.862)	
Test: [190/331]	Time 0.070 (0.080)	Loss 0.0000 (0.0006)	Prec@1 100.000 (99.869)	
Test: [200/331]	Time 0.072 (0.080)	Loss 0.0000 (0.0006)	Prec@1 100.000 (99.876)	
Test: [210/331]	Time 0.076 (0.080)	Loss 0.0000 (0.0006)	Prec@1 100.000 (99.882)	
Test: [220/331]	Time 0.070 (0.079)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.887)	
Test: [230/331]	Time 0.070 (0.079)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.892)	
Test: [240/331]	Time 0.068 (0.079)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.896)	
Test: [250/331]	Time 0.072 (0.078)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.900)	
Test: [260/331]	Time 0.078 (0.078)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.904)	
Test: [270/331]	Time 0.072 (0.078)	Loss 0.0153 (0.0005)	Prec@1 96.875 (99.896)	
Test: [280/331]	Time 0.076 (0.078)	Loss 0.0217 (0.0015)	Prec@1 95.312 (99.677)	
Test: [290/331]	Time 0.072 (0.078)	Loss 0.0790 (0.0041)	Prec@1 81.250 (99.136)	
Test: [300/331]	Time 0.074 (0.078)	Loss 0.2874 (0.0091)	Prec@1 40.625 (98.318)	
Test: [310/331]	Time 0.072 (0.077)	Loss 0.0004 (0.0096)	Prec@1 100.000 (98.166)	
Test: [320/331]	Time 0.072 (0.077)	Loss 0.0856 (0.0108)	Prec@1 84.375 (97.902)	
Test: [330/331]	Time 0.027 (0.076)	Loss 0.9608 (0.0238)	Prec@1 0.000 (96.299)	
Test: [0/331]	Time 0.764 (0.764)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	
Test: [10/331]	Time 0.076 (0.220)	Loss 0.0000 (0.0001)	Prec@1 100.000 (100.000)	
Test: [20/331]	Time 0.072 (0.150)	Loss 0.0000 (0.0001)	Prec@1 100.000 (100.000)	
Test: [30/331]	Time 0.072 (0.125)	Loss 0.0001 (0.0001)	Prec@1 100.000 (100.000)	
Test: [40/331]	Time 0.078 (0.112)	Loss 0.0000 (0.0001)	Prec@1 100.000 (100.000)	
Test: [50/331]	Time 0.072 (0.105)	Loss 0.0000 (0.0001)	Prec@1 100.000 (100.000)	
Test: [60/331]	Time 0.063 (0.099)	Loss 0.0000 (0.0001)	Prec@1 100.000 (100.000)	
Test: [70/331]	Time 0.076 (0.095)	Loss 0.0002 (0.0001)	Prec@1 100.000 (99.978)	
Test: [80/331]	Time 0.072 (0.092)	Loss 0.0002 (0.0007)	Prec@1 100.000 (99.884)	
Test: [90/331]	Time 0.070 (0.090)	Loss 0.0001 (0.0007)	Prec@1 100.000 (99.880)	
Test: [100/331]	Time 0.068 (0.088)	Loss 0.0000 (0.0007)	Prec@1 100.000 (99.876)	
Test: [110/331]	Time 0.070 (0.086)	Loss 0.0001 (0.0007)	Prec@1 100.000 (99.887)	
Test: [120/331]	Time 0.072 (0.085)	Loss 0.0003 (0.0006)	Prec@1 100.000 (99.897)	
Test: [130/331]	Time 0.070 (0.084)	Loss 0.0005 (0.0006)	Prec@1 100.000 (99.905)	
Test: [140/331]	Time 0.072 (0.083)	Loss 0.0006 (0.0006)	Prec@1 100.000 (99.911)	
Test: [150/331]	Time 0.076 (0.082)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.917)	
Test: [160/331]	Time 0.068 (0.082)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.922)	
Test: [170/331]	Time 0.068 (0.081)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.927)	
Test: [180/331]	Time 0.068 (0.080)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.931)	
Test: [190/331]	Time 0.070 (0.080)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.935)	
Test: [200/331]	Time 0.070 (0.079)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.938)	
Test: [210/331]	Time 0.067 (0.079)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.941)	
Test: [220/331]	Time 0.068 (0.078)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.936)	
Test: [230/331]	Time 0.072 (0.078)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.932)	
Test: [240/331]	Time 0.067 (0.078)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.935)	
Test: [250/331]	Time 0.068 (0.077)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.938)	
Test: [260/331]	Time 0.072 (0.077)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.940)	
Test: [270/331]	Time 0.074 (0.077)	Loss 0.0159 (0.0004)	Prec@1 96.875 (99.931)	
Test: [280/331]	Time 0.072 (0.077)	Loss 0.0206 (0.0012)	Prec@1 90.625 (99.694)	
Test: [290/331]	Time 0.074 (0.077)	Loss 0.0380 (0.0020)	Prec@1 95.312 (99.527)	
Test: [300/331]	Time 0.074 (0.077)	Loss 0.0387 (0.0056)	Prec@1 87.500 (99.092)	
Test: [310/331]	Time 0.072 (0.077)	Loss 0.0022 (0.0056)	Prec@1 98.438 (99.066)	
Test: [320/331]	Time 0.074 (0.076)	Loss 0.0276 (0.0089)	Prec@1 95.312 (98.613)	
Test: [330/331]	Time 0.027 (0.075)	Loss 0.1455 (0.0178)	Prec@1 44.444 (97.771)	
Test: [0/331]	Time 0.799 (0.799)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	
Test: [10/331]	Time 0.076 (0.144)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	
Test: [20/331]	Time 0.081 (0.113)	Loss 0.0001 (0.0008)	Prec@1 100.000 (99.777)	
Test: [30/331]	Time 0.072 (0.101)	Loss 0.0000 (0.0006)	Prec@1 100.000 (99.849)	
Test: [40/331]	Time 0.070 (0.094)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.886)	
Test: [50/331]	Time 0.070 (0.090)	Loss 0.0000 (0.0003)	Prec@1 100.000 (99.908)	
Test: [60/331]	Time 0.061 (0.086)	Loss 0.0000 (0.0003)	Prec@1 100.000 (99.923)	
Test: [70/331]	Time 0.070 (0.084)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.934)	
Test: [80/331]	Time 0.072 (0.083)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.942)	
Test: [90/331]	Time 0.068 (0.082)	Loss 0.0000 (0.0003)	Prec@1 100.000 (99.931)	
Test: [100/331]	Time 0.087 (0.080)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.938)	
Test: [110/331]	Time 0.070 (0.080)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.944)	
Test: [120/331]	Time 0.068 (0.079)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.948)	
Test: [130/331]	Time 0.072 (0.079)	Loss 0.0001 (0.0002)	Prec@1 100.000 (99.952)	
Test: [140/331]	Time 0.074 (0.078)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.956)	
Test: [150/331]	Time 0.070 (0.077)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.959)	
Test: [160/331]	Time 0.076 (0.077)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.961)	
Test: [170/331]	Time 0.078 (0.077)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.963)	
Test: [180/331]	Time 0.070 (0.076)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.965)	
Test: [190/331]	Time 0.070 (0.081)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.967)	
Test: [200/331]	Time 0.074 (0.080)	Loss 0.0000 (0.0001)	Prec@1 100.000 (99.969)	
Test: [210/331]	Time 0.068 (0.080)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.956)	
Test: [220/331]	Time 0.068 (0.079)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.958)	
Test: [230/331]	Time 0.072 (0.079)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.953)	
Test: [240/331]	Time 0.070 (0.079)	Loss 0.0001 (0.0002)	Prec@1 100.000 (99.955)	
Test: [250/331]	Time 0.070 (0.078)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.956)	
Test: [260/331]	Time 0.074 (0.078)	Loss 0.0000 (0.0002)	Prec@1 100.000 (99.958)	
Test: [270/331]	Time 0.072 (0.078)	Loss 0.0614 (0.0004)	Prec@1 96.875 (99.948)	
Test: [280/331]	Time 0.072 (0.078)	Loss 0.0074 (0.0029)	Prec@1 98.438 (99.694)	
Test: [290/331]	Time 0.072 (0.077)	Loss 0.0771 (0.0040)	Prec@1 96.875 (99.565)	
Test: [300/331]	Time 0.076 (0.077)	Loss 0.0085 (0.0059)	Prec@1 98.438 (99.330)	
Test: [310/331]	Time 0.072 (0.077)	Loss 0.0006 (0.0058)	Prec@1 100.000 (99.332)	
Test: [320/331]	Time 0.076 (0.077)	Loss 0.0042 (0.0087)	Prec@1 98.438 (98.929)	
Test: [330/331]	Time 0.027 (0.076)	Loss 0.2317 (0.0175)	Prec@1 33.333 (98.121)	
Test: [0/331]	Time 0.762 (0.762)	Loss 0.0003 (0.0003)	Prec@1 100.000 (100.000)	
Test: [10/331]	Time 0.072 (0.141)	Loss 0.0001 (0.0008)	Prec@1 100.000 (99.858)	
Test: [20/331]	Time 0.072 (0.109)	Loss 0.0003 (0.0006)	Prec@1 100.000 (99.926)	
Test: [30/331]	Time 0.070 (0.097)	Loss 0.0001 (0.0005)	Prec@1 100.000 (99.950)	
Test: [40/331]	Time 0.076 (0.091)	Loss 0.0001 (0.0005)	Prec@1 100.000 (99.962)	
Test: [50/331]	Time 0.072 (0.088)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.969)	
Test: [60/331]	Time 0.063 (0.085)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.974)	
Test: [70/331]	Time 0.076 (0.084)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.978)	
Test: [80/331]	Time 0.076 (0.082)	Loss 0.0001 (0.0006)	Prec@1 100.000 (99.923)	
Test: [90/331]	Time 0.068 (0.081)	Loss 0.0002 (0.0053)	Prec@1 100.000 (98.712)	
Test: [100/331]	Time 0.070 (0.080)	Loss 0.0000 (0.0049)	Prec@1 100.000 (98.824)	
Test: [110/331]	Time 0.072 (0.079)	Loss 0.0003 (0.0045)	Prec@1 100.000 (98.930)	
Test: [120/331]	Time 0.070 (0.079)	Loss 0.0011 (0.0042)	Prec@1 100.000 (99.019)	
Test: [130/331]	Time 0.070 (0.078)	Loss 0.0001 (0.0039)	Prec@1 100.000 (99.082)	
Test: [140/331]	Time 0.067 (0.077)	Loss 0.0002 (0.0037)	Prec@1 100.000 (99.136)	
Test: [150/331]	Time 0.078 (0.077)	Loss 0.0000 (0.0034)	Prec@1 100.000 (99.193)	
Test: [160/331]	Time 0.068 (0.082)	Loss 0.0001 (0.0032)	Prec@1 100.000 (99.243)	
Test: [170/331]	Time 0.068 (0.081)	Loss 0.0000 (0.0031)	Prec@1 100.000 (99.278)	
Test: [180/331]	Time 0.068 (0.081)	Loss 0.0015 (0.0029)	Prec@1 100.000 (99.318)	
Test: [190/331]	Time 0.068 (0.080)	Loss 0.0002 (0.0028)	Prec@1 100.000 (99.354)	
Test: [200/331]	Time 0.068 (0.080)	Loss 0.0001 (0.0026)	Prec@1 100.000 (99.386)	
Test: [210/331]	Time 0.068 (0.079)	Loss 0.0001 (0.0025)	Prec@1 100.000 (99.415)	
Test: [220/331]	Time 0.068 (0.079)	Loss 0.0001 (0.0024)	Prec@1 100.000 (99.441)	
Test: [230/331]	Time 0.068 (0.078)	Loss 0.0001 (0.0023)	Prec@1 100.000 (99.466)	
Test: [240/331]	Time 0.068 (0.078)	Loss 0.0033 (0.0023)	Prec@1 100.000 (99.488)	
Test: [250/331]	Time 0.068 (0.078)	Loss 0.0001 (0.0022)	Prec@1 100.000 (99.496)	
Test: [260/331]	Time 0.070 (0.077)	Loss 0.0001 (0.0021)	Prec@1 100.000 (99.515)	
Test: [270/331]	Time 0.080 (0.077)	Loss 0.0094 (0.0021)	Prec@1 96.875 (99.521)	
Test: [280/331]	Time 0.078 (0.077)	Loss 0.0040 (0.0026)	Prec@1 98.438 (99.377)	
Test: [290/331]	Time 0.072 (0.077)	Loss 0.1834 (0.0045)	Prec@1 75.000 (98.905)	
Test: [300/331]	Time 0.072 (0.077)	Loss 0.4681 (0.0070)	Prec@1 28.125 (98.406)	
Test: [310/331]	Time 0.076 (0.077)	Loss 0.0023 (0.0070)	Prec@1 100.000 (98.397)	
Test: [320/331]	Time 0.072 (0.077)	Loss 0.0495 (0.0073)	Prec@1 85.938 (98.291)	
Test: [330/331]	Time 0.029 (0.076)	Loss 0.0848 (0.0085)	Prec@1 55.556 (97.951)	
Test: [0/331]	Time 0.711 (0.711)	Loss 0.0019 (0.0019)	Prec@1 98.438 (98.438)	
Test: [10/331]	Time 0.072 (0.140)	Loss 0.0006 (0.0007)	Prec@1 100.000 (99.858)	
Test: [20/331]	Time 0.072 (0.109)	Loss 0.0026 (0.0007)	Prec@1 100.000 (99.926)	
Test: [30/331]	Time 0.074 (0.097)	Loss 0.0003 (0.0006)	Prec@1 100.000 (99.950)	
Test: [40/331]	Time 0.072 (0.091)	Loss 0.0004 (0.0005)	Prec@1 100.000 (99.962)	
Test: [50/331]	Time 0.072 (0.087)	Loss 0.0000 (0.0006)	Prec@1 100.000 (99.939)	
Test: [60/331]	Time 0.059 (0.084)	Loss 0.0000 (0.0006)	Prec@1 100.000 (99.949)	
Test: [70/331]	Time 0.080 (0.082)	Loss 0.0004 (0.0011)	Prec@1 100.000 (99.868)	
Test: [80/331]	Time 0.072 (0.081)	Loss 0.0000 (0.0013)	Prec@1 100.000 (99.826)	
Test: [90/331]	Time 0.074 (0.080)	Loss 0.0002 (0.0015)	Prec@1 100.000 (99.760)	
Test: [100/331]	Time 0.066 (0.079)	Loss 0.0001 (0.0014)	Prec@1 100.000 (99.768)	
Test: [110/331]	Time 0.070 (0.078)	Loss 0.0000 (0.0013)	Prec@1 100.000 (99.789)	
Test: [120/331]	Time 0.068 (0.078)	Loss 0.0039 (0.0013)	Prec@1 98.438 (99.793)	
Test: [130/331]	Time 0.072 (0.077)	Loss 0.0000 (0.0012)	Prec@1 100.000 (99.809)	
Test: [140/331]	Time 0.077 (0.077)	Loss 0.0000 (0.0011)	Prec@1 100.000 (99.823)	
Test: [150/331]	Time 0.070 (0.076)	Loss 0.0000 (0.0010)	Prec@1 100.000 (99.834)	
Test: [160/331]	Time 0.072 (0.076)	Loss 0.0000 (0.0009)	Prec@1 100.000 (99.845)	
Test: [170/331]	Time 0.072 (0.076)	Loss 0.0000 (0.0009)	Prec@1 100.000 (99.854)	
Test: [180/331]	Time 0.068 (0.080)	Loss 0.0000 (0.0008)	Prec@1 100.000 (99.862)	
Test: [190/331]	Time 0.070 (0.080)	Loss 0.0000 (0.0008)	Prec@1 100.000 (99.869)	
Test: [200/331]	Time 0.070 (0.079)	Loss 0.0000 (0.0008)	Prec@1 100.000 (99.876)	
Test: [210/331]	Time 0.068 (0.079)	Loss 0.0000 (0.0007)	Prec@1 100.000 (99.882)	
Test: [220/331]	Time 0.078 (0.078)	Loss 0.0000 (0.0007)	Prec@1 100.000 (99.887)	
Test: [230/331]	Time 0.070 (0.078)	Loss 0.0007 (0.0007)	Prec@1 100.000 (99.892)	
Test: [240/331]	Time 0.067 (0.078)	Loss 0.0000 (0.0007)	Prec@1 100.000 (99.896)	
Test: [250/331]	Time 0.068 (0.077)	Loss 0.0000 (0.0006)	Prec@1 100.000 (99.900)	
Test: [260/331]	Time 0.068 (0.077)	Loss 0.0000 (0.0006)	Prec@1 100.000 (99.904)	
Test: [270/331]	Time 0.078 (0.077)	Loss 0.0146 (0.0007)	Prec@1 96.875 (99.890)	
Test: [280/331]	Time 0.072 (0.077)	Loss 0.0011 (0.0013)	Prec@1 100.000 (99.722)	
Test: [290/331]	Time 0.072 (0.077)	Loss 0.0712 (0.0045)	Prec@1 95.312 (99.007)	
Test: [300/331]	Time 0.084 (0.077)	Loss 0.1020 (0.0103)	Prec@1 67.188 (98.427)	
Test: [310/331]	Time 0.072 (0.076)	Loss 0.0001 (0.0107)	Prec@1 100.000 (98.247)	
Test: [320/331]	Time 0.072 (0.076)	Loss 0.0893 (0.0151)	Prec@1 73.438 (97.571)	
Test: [330/331]	Time 0.030 (0.075)	Loss 0.2580 (0.0236)	Prec@1 44.444 (96.588)	
Test: [0/331]	Time 0.751 (0.751)	Loss 0.0015 (0.0015)	Prec@1 100.000 (100.000)	
Test: [10/331]	Time 0.072 (0.141)	Loss 0.0005 (0.0023)	Prec@1 100.000 (99.148)	
Test: [20/331]	Time 0.072 (0.109)	Loss 0.0001 (0.0016)	Prec@1 100.000 (99.479)	
Test: [30/331]	Time 0.072 (0.128)	Loss 0.0005 (0.0013)	Prec@1 100.000 (99.597)	
Test: [40/331]	Time 0.074 (0.114)	Loss 0.0017 (0.0012)	Prec@1 100.000 (99.657)	
Test: [50/331]	Time 0.070 (0.106)	Loss 0.0000 (0.0011)	Prec@1 100.000 (99.694)	
Test: [60/331]	Time 0.059 (0.099)	Loss 0.0000 (0.0010)	Prec@1 100.000 (99.744)	
Test: [70/331]	Time 0.070 (0.095)	Loss 0.0003 (0.0010)	Prec@1 100.000 (99.780)	
Test: [80/331]	Time 0.070 (0.093)	Loss 0.0000 (0.0010)	Prec@1 100.000 (99.749)	
Test: [90/331]	Time 0.074 (0.090)	Loss 0.0000 (0.0010)	Prec@1 100.000 (99.760)	
Test: [100/331]	Time 0.068 (0.088)	Loss 0.0003 (0.0009)	Prec@1 100.000 (99.783)	
Test: [110/331]	Time 0.072 (0.087)	Loss 0.0000 (0.0008)	Prec@1 100.000 (99.803)	
Test: [120/331]	Time 0.068 (0.085)	Loss 0.0002 (0.0008)	Prec@1 100.000 (99.819)	
Test: [130/331]	Time 0.072 (0.084)	Loss 0.0001 (0.0007)	Prec@1 100.000 (99.833)	
Test: [140/331]	Time 0.068 (0.083)	Loss 0.0000 (0.0007)	Prec@1 100.000 (99.845)	
Test: [150/331]	Time 0.072 (0.082)	Loss 0.0000 (0.0006)	Prec@1 100.000 (99.855)	
Test: [160/331]	Time 0.072 (0.081)	Loss 0.0000 (0.0006)	Prec@1 100.000 (99.864)	
Test: [170/331]	Time 0.068 (0.081)	Loss 0.0000 (0.0006)	Prec@1 100.000 (99.872)	
Test: [180/331]	Time 0.070 (0.080)	Loss 0.0001 (0.0005)	Prec@1 100.000 (99.879)	
Test: [190/331]	Time 0.070 (0.080)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.885)	
Test: [200/331]	Time 0.074 (0.079)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.891)	
Test: [210/331]	Time 0.068 (0.079)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.896)	
Test: [220/331]	Time 0.070 (0.082)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.901)	
Test: [230/331]	Time 0.074 (0.082)	Loss 0.0033 (0.0005)	Prec@1 98.438 (99.885)	
Test: [240/331]	Time 0.068 (0.081)	Loss 0.0000 (0.0005)	Prec@1 100.000 (99.890)	
Test: [250/331]	Time 0.067 (0.081)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.894)	
Test: [260/331]	Time 0.072 (0.080)	Loss 0.0000 (0.0004)	Prec@1 100.000 (99.898)	
Test: [270/331]	Time 0.072 (0.080)	Loss 0.0172 (0.0005)	Prec@1 96.875 (99.885)	
Test: [280/331]	Time 0.072 (0.080)	Loss 0.0065 (0.0013)	Prec@1 98.438 (99.733)	
Test: [290/331]	Time 0.070 (0.080)	Loss 0.2116 (0.0051)	Prec@1 75.000 (99.050)	
Test: [300/331]	Time 0.072 (0.079)	Loss 0.0919 (0.0070)	Prec@1 65.625 (98.619)	
Test: [310/331]	Time 0.072 (0.079)	Loss 0.0003 (0.0070)	Prec@1 100.000 (98.598)	
Test: [320/331]	Time 0.072 (0.079)	Loss 0.0276 (0.0073)	Prec@1 98.438 (98.496)	
Test: [330/331]	Time 0.027 (0.078)	Loss 0.0141 (0.0116)	Prec@1 100.000 (98.055)	
Test: [0/331]	Time 0.767 (0.767)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	
Test: [10/331]	Time 0.072 (0.141)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	
Test: [20/331]	Time 0.072 (0.108)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	
