Test: [0/331]	Time 2.859 (2.859)	Loss 0.2245 (0.2245)	Prec@1 100.000 (100.000)	
Epoch: [0][620/1427]	 lr:0.00010	Time 0.099 (0.507)	Loss 0.0020 (0.0254)	Prec@1 100.000 (99.610)	
Epoch: [0][630/1427]	 lr:0.00010	Time 0.108 (0.505)	Loss 0.0020 (0.0250)	Prec@1 100.000 (99.614)	
Epoch: [0][640/1427]	 lr:0.00010	Time 0.086 (0.505)	Loss 0.0691 (0.0248)	Prec@1 98.438 (99.615)	
Epoch: [0][650/1427]	 lr:0.00010	Time 0.100 (0.503)	Loss 0.0024 (0.0244)	Prec@1 100.000 (99.621)	
Epoch: [0][660/1427]	 lr:0.00010	Time 0.696 (0.504)	Loss 0.0020 (0.0243)	Prec@1 100.000 (99.619)	
Epoch: [0][670/1427]	 lr:0.00010	Time 0.122 (0.503)	Loss 0.0023 (0.0241)	Prec@1 100.000 (99.618)	
Epoch: [0][680/1427]	 lr:0.00010	Time 0.972 (0.505)	Loss 0.0018 (0.0239)	Prec@1 100.000 (99.621)	
Epoch: [0][690/1427]	 lr:0.00010	Time 0.088 (0.507)	Loss 0.0019 (0.0235)	Prec@1 100.000 (99.627)	
Epoch: [0][700/1427]	 lr:0.00010	Time 1.221 (0.509)	Loss 0.0026 (0.0233)	Prec@1 100.000 (99.630)	
Epoch: [0][710/1427]	 lr:0.00010	Time 0.112 (0.508)	Loss 0.0017 (0.0230)	Prec@1 100.000 (99.633)	
Epoch: [0][720/1427]	 lr:0.00010	Time 0.929 (0.507)	Loss 0.0018 (0.0228)	Prec@1 100.000 (99.636)	
Epoch: [0][730/1427]	 lr:0.00010	Time 0.086 (0.508)	Loss 0.0016 (0.0225)	Prec@1 100.000 (99.639)	
Epoch: [0][740/1427]	 lr:0.00010	Time 0.917 (0.508)	Loss 0.0017 (0.0222)	Prec@1 100.000 (99.642)	
Epoch: [0][750/1427]	 lr:0.00010	Time 0.098 (0.508)	Loss 0.0017 (0.0220)	Prec@1 100.000 (99.644)	
Epoch: [0][760/1427]	 lr:0.00010	Time 1.137 (0.511)	Loss 0.0016 (0.0217)	Prec@1 100.000 (99.649)	
Epoch: [0][770/1427]	 lr:0.00010	Time 0.105 (0.514)	Loss 0.0018 (0.0215)	Prec@1 100.000 (99.651)	
Epoch: [0][780/1427]	 lr:0.00010	Time 0.090 (0.513)	Loss 0.0021 (0.0213)	Prec@1 100.000 (99.652)	
Epoch: [0][790/1427]	 lr:0.00010	Time 0.099 (0.520)	Loss 0.0022 (0.0211)	Prec@1 100.000 (99.654)	
Epoch: [0][800/1427]	 lr:0.00010	Time 0.090 (0.524)	Loss 0.0018 (0.0209)	Prec@1 100.000 (99.657)	
Epoch: [0][810/1427]	 lr:0.00010	Time 1.097 (0.530)	Loss 0.0015 (0.0207)	Prec@1 100.000 (99.661)	
Epoch: [0][820/1427]	 lr:0.00010	Time 0.114 (0.531)	Loss 0.0015 (0.0204)	Prec@1 100.000 (99.665)	
Epoch: [0][830/1427]	 lr:0.00010	Time 0.242 (0.539)	Loss 0.0015 (0.0203)	Prec@1 100.000 (99.667)	
Epoch: [0][840/1427]	 lr:0.00010	Time 0.088 (0.538)	Loss 0.0017 (0.0201)	Prec@1 100.000 (99.671)	
